type, name, bits

AFIO_PCFR1, SPI1RM, 0
AFIO_PCFR1, I2C1RM, 1
AFIO_PCFR1, USART1_RM, 2
AFIO_PCFR1, TIM1RM, 6-7
AFIO_PCFR1, TIM2RM, 8-9
AFIO_PCFR1, PA12_RM, 15
AFIO_PCFR1, ADC_ETRGINJ_R, 17
AFIO_PCFR1, ADC_ETRGREG_R, 18
AFIO_PCFR1, USART1_RM1, 21
AFIO_PCFR1, I2CREMAP1, 22
AFIO_PCFR1, TIM1_IREMAP, 23

AFIO_EXTICR, EXTI0, 0
AFIO_EXTICR, EXTI1, 0
AFIO_EXTICR, EXTI2, 0
AFIO_EXTICR, EXTI3, 0
AFIO_EXTICR, EXTI4, 0
AFIO_EXTICR, EXTI5, 0
AFIO_EXTICR, EXTI6, 0
AFIO_EXTICR, EXTI7, 0
